year,make,model,vclass,displ,tran,cyl,drive,fueltype,tcharger,scharger,guzzler,cty,hwy,cmb,pv,lv,country
2003,dodge,Ram 1500 Pickup 2WD,Standard Pickup Trucks,3.7,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,18,16,NA,NA, Italy/ United States
2003,dodge,Ram 1500 Pickup 2WD,Standard Pickup Trucks,3.7,Manual 5-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,19,16,NA,NA, Italy/ United States
2003,dodge,Ram 1500 Pickup 2WD,Standard Pickup Trucks,4.7,Automatic 5-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,18,15,NA,NA, Italy/ United States
2003,dodge,Ram 1500 Pickup 2WD,Standard Pickup Trucks,4.7,Manual 5-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,18,15,NA,NA, Italy/ United States
2003,dodge,Ram 1500 Pickup 2WD,Standard Pickup Trucks,5.7,Automatic 5-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,17,14,NA,NA, Italy/ United States
2003,dodge,Ram 1500 Pickup 2WD,Standard Pickup Trucks,5.9,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,16,13,NA,NA, Italy/ United States
2003,ford,Explorer Sport Trac 2WD,Standard Pickup Trucks,4,Automatic 5-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,19,16,NA,NA, United States
2003,ford,Explorer Sport Trac 2WD,Standard Pickup Trucks,4,Manual 5-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,20,17,NA,NA, United States
2003,ford,F150 Pickup 2WD,Standard Pickup Trucks,4.2,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,19,16,NA,NA, United States
2003,ford,F150 Pickup 2WD,Standard Pickup Trucks,4.2,Manual 5-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,19,16,NA,NA, United States
2003,ford,F150 Pickup 2WD,Standard Pickup Trucks,4.6,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,19,16,NA,NA, United States
2003,ford,F150 Pickup 2WD,Standard Pickup Trucks,4.6,Manual 5-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,18,15,NA,NA, United States
2003,ford,F150 Pickup 2WD,Standard Pickup Trucks,5.4,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,17,15,NA,NA, United States
2003,ford,F150 Pickup 2WD,Standard Pickup Trucks,5.4,Automatic 4-spd,8,Rear-Wheel Drive,Premium,FALSE,TRUE,FALSE,11,15,13,NA,NA, United States
2003,ford,Ranger Pickup 2WD,Standard Pickup Trucks,2.3,Automatic 5-spd,4,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,24,22,NA,NA, United States
2003,ford,Ranger Pickup 2WD,Standard Pickup Trucks,2.3,Manual 5-spd,4,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,21,26,23,NA,NA, United States
2003,ford,Ranger Pickup 2WD,Standard Pickup Trucks,3,Automatic 5-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,16,20,17,NA,NA, United States
2003,ford,Ranger Pickup 2WD,Standard Pickup Trucks,3,Manual 5-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,21,18,NA,NA, United States
2003,ford,Ranger Pickup 2WD,Standard Pickup Trucks,4,Automatic 5-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,19,16,NA,NA, United States
2003,ford,Ranger Pickup 2WD,Standard Pickup Trucks,4,Manual 5-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,20,17,NA,NA, United States
2003,gmc,Sierra 1500 2WD,Standard Pickup Trucks,4.3,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,19,16,NA,NA, United States
2003,gmc,Sierra 1500 2WD,Standard Pickup Trucks,4.3,Manual 5-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,19,16,NA,NA, United States
2003,gmc,Sierra 1500 2WD,Standard Pickup Trucks,4.8,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,18,15,NA,NA, United States
2003,gmc,Sierra 1500 2WD,Standard Pickup Trucks,4.8,Manual 5-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,19,16,NA,NA, United States
2003,gmc,Sierra 1500 2WD,Standard Pickup Trucks,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,17,15,NA,NA, United States
2003,lincoln,Blackwood 2WD,Standard Pickup Trucks,5.4,Automatic 4-spd,8,Rear-Wheel Drive,Premium,FALSE,FALSE,FALSE,11,16,13,NA,NA, United States
2003,mazda,B2300 2WD,Standard Pickup Trucks,2.3,Automatic 5-spd,4,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,24,22,NA,NA, Japan
2003,mazda,B2300 2WD,Standard Pickup Trucks,2.3,Manual 5-spd,4,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,21,26,23,NA,NA, Japan
2003,mazda,B3000 2WD,Standard Pickup Trucks,3,Automatic 5-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,16,20,17,NA,NA, Japan
2003,mazda,B3000 2WD,Standard Pickup Trucks,3,Manual 5-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,21,18,NA,NA, Japan
2003,mazda,B4000 2WD,Standard Pickup Trucks,4,Automatic 5-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,19,16,NA,NA, Japan
2003,mazda,B4000 2WD,Standard Pickup Trucks,4,Manual 5-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,20,17,NA,NA, Japan
2003,nissan,Frontier 2WD,Standard Pickup Trucks,2.4,Automatic 4-spd,4,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,22,19,NA,NA, Japan
2003,nissan,Frontier 2WD,Standard Pickup Trucks,2.4,Manual 5-spd,4,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,23,21,NA,NA, Japan
2003,nissan,Frontier V6 2WD,Standard Pickup Trucks,3.3,Automatic 4-spd,6,Rear-Wheel Drive,Premium,FALSE,TRUE,FALSE,14,17,15,NA,NA, Japan
2003,nissan,Frontier V6 2WD,Standard Pickup Trucks,3.3,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,19,16,NA,NA, Japan
2003,nissan,Frontier V6 2WD,Standard Pickup Trucks,3.3,Manual 5-spd,6,Rear-Wheel Drive,Premium,FALSE,TRUE,FALSE,14,18,15,NA,NA, Japan
2003,nissan,Frontier V6 2WD,Standard Pickup Trucks,3.3,Manual 5-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,19,17,NA,NA, Japan
2003,toyota,Tacoma 2WD,Standard Pickup Trucks,2.4,Automatic 4-spd,4,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,19,23,21,NA,NA, Japan
2003,toyota,Tacoma 2WD,Standard Pickup Trucks,2.4,Manual 5-spd,4,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,20,25,22,NA,NA, Japan
2003,toyota,Tacoma 2WD,Standard Pickup Trucks,2.7,Automatic 4-spd,4,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,20,18,NA,NA, Japan
2003,toyota,Tacoma 2WD,Standard Pickup Trucks,3.4,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,19,16,NA,NA, Japan
2003,toyota,Tacoma 2WD,Standard Pickup Trucks,3.4,Manual 5-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,22,19,NA,NA, Japan
2003,toyota,Tundra 2WD,Standard Pickup Trucks,3.4,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,18,16,NA,NA, Japan
2003,toyota,Tundra 2WD,Standard Pickup Trucks,3.4,Manual 5-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,18,16,NA,NA, Japan
2003,toyota,Tundra 2WD,Standard Pickup Trucks,4.7,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,17,15,NA,NA, Japan
2003,chevrolet,Silverado 1500 4WD,Standard Pickup Trucks,4.3,Automatic 4-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,17,14,NA,NA, United States
2003,chevrolet,Silverado 1500 4WD,Standard Pickup Trucks,4.3,Manual 5-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,17,14,NA,NA, United States
2003,chevrolet,Silverado 1500 4WD,Standard Pickup Trucks,4.8,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,16,14,NA,NA, United States
2003,chevrolet,Silverado 1500 4WD,Standard Pickup Trucks,4.8,Manual 5-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,17,14,NA,NA, United States
2003,chevrolet,Silverado 1500 4WD,Standard Pickup Trucks,5.3,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,16,14,NA,NA, United States
2003,chevrolet,Silverado SS 1500 AWD,Standard Pickup Trucks,6,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,15,13,NA,NA, United States
2003,chevrolet,S10 Pickup 4WD,Standard Pickup Trucks,4.3,Automatic 4-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,18,15,NA,NA, United States
2003,chevrolet,S10 Pickup 4WD,Standard Pickup Trucks,4.3,Manual 5-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,17,14,NA,NA, United States
2003,dodge,Dakota Pickup 4WD,Standard Pickup Trucks,3.9,Automatic 4-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,16,14,NA,NA, Italy/ United States
2003,dodge,Dakota Pickup 4WD,Standard Pickup Trucks,3.9,Manual 5-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,18,15,NA,NA, Italy/ United States
2003,dodge,Dakota Pickup 4WD,Standard Pickup Trucks,4.7,Automatic 5-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,17,14,NA,NA, Italy/ United States
2003,dodge,Dakota Pickup 4WD,Standard Pickup Trucks,4.7,Manual 5-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,17,15,NA,NA, Italy/ United States
2003,dodge,Dakota Pickup 4WD,Standard Pickup Trucks,5.9,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,11,16,13,NA,NA, Italy/ United States
2003,dodge,Ram 1500 Pickup 4WD,Standard Pickup Trucks,4.7,Automatic 5-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,16,14,NA,NA, Italy/ United States
2003,dodge,Ram 1500 Pickup 4WD,Standard Pickup Trucks,4.7,Manual 5-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,16,14,NA,NA, Italy/ United States
2003,dodge,Ram 1500 Pickup 4WD,Standard Pickup Trucks,5.7,Automatic 5-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,11,15,13,NA,NA, Italy/ United States
2003,dodge,Ram 1500 Pickup 4WD,Standard Pickup Trucks,5.9,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,11,15,13,NA,NA, Italy/ United States
2003,ford,Explorer Sport Trac 4WD,Standard Pickup Trucks,4,Automatic 5-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,18,15,NA,NA, United States
2003,ford,Explorer Sport Trac 4WD,Standard Pickup Trucks,4,Manual 5-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,18,16,NA,NA, United States
2003,ford,F150 Pickup 4WD,Standard Pickup Trucks,4.2,Automatic 4-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,17,15,NA,NA, United States
2003,ford,F150 Pickup 4WD,Standard Pickup Trucks,4.2,Manual 5-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,18,16,NA,NA, United States
2003,ford,F150 Pickup 4WD,Standard Pickup Trucks,4.6,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,17,15,NA,NA, United States
2003,ford,F150 Pickup 4WD,Standard Pickup Trucks,4.6,Manual 5-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,17,14,NA,NA, United States
2003,ford,F150 Pickup 4WD,Standard Pickup Trucks,5.4,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,16,14,NA,NA, United States
2003,ford,Ranger Pickup 4WD,Standard Pickup Trucks,3,Automatic 5-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,18,16,NA,NA, United States
2003,ford,Ranger Pickup 4WD,Standard Pickup Trucks,3,Manual 5-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,16,19,17,NA,NA, United States
2003,ford,Ranger Pickup 4WD,Standard Pickup Trucks,4,Automatic 5-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,17,15,NA,NA, United States
2003,ford,Ranger Pickup 4WD,Standard Pickup Trucks,4,Manual 5-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,17,15,NA,NA, United States
2003,gmc,Sierra 1500 4WD,Standard Pickup Trucks,4.3,Automatic 4-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,17,15,NA,NA, United States
2003,gmc,Sierra 1500 4WD,Standard Pickup Trucks,4.3,Manual 5-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,17,14,NA,NA, United States
2003,gmc,Sierra 1500 4WD,Standard Pickup Trucks,4.8,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,16,14,NA,NA, United States
2003,gmc,Sierra 1500 4WD,Standard Pickup Trucks,4.8,Manual 5-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,16,14,NA,NA, United States
2003,gmc,Sierra 1500 4WD,Standard Pickup Trucks,5.3,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,16,14,NA,NA, United States
2003,gmc,Sierra Denali 1500 AWD,Standard Pickup Trucks,6,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,11,15,13,NA,NA, United States
2003,gmc,Sonoma 4WD,Standard Pickup Trucks,4.3,Automatic 4-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,18,15,NA,NA, United States
2003,gmc,Sonoma 4WD,Standard Pickup Trucks,4.3,Manual 5-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,17,14,NA,NA, United States
2003,mazda,B3000 4WD,Standard Pickup Trucks,3,Automatic 5-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,18,16,NA,NA, Japan
2003,mazda,B3000 4WD,Standard Pickup Trucks,3,Manual 5-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,16,19,17,NA,NA, Japan
2003,mazda,B4000 4WD,Standard Pickup Trucks,4,Automatic 5-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,17,15,NA,NA, Japan
2003,mazda,B4000 4WD,Standard Pickup Trucks,4,Manual 5-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,17,15,NA,NA, Japan
2003,nissan,Frontier V6 4WD,Standard Pickup Trucks,3.3,Automatic 4-spd,6,4-Wheel or All-Wheel Drive,Premium,FALSE,TRUE,FALSE,14,17,15,NA,NA, Japan
2003,nissan,Frontier V6 4WD,Standard Pickup Trucks,3.3,Automatic 4-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,19,16,NA,NA, Japan
2003,nissan,Frontier V6 4WD,Standard Pickup Trucks,3.3,Manual 5-spd,6,4-Wheel or All-Wheel Drive,Premium,FALSE,TRUE,FALSE,13,16,14,NA,NA, Japan
2003,nissan,Frontier V6 4WD,Standard Pickup Trucks,3.3,Manual 5-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,19,17,NA,NA, Japan
2003,toyota,Tacoma 4WD,Standard Pickup Trucks,2.7,Automatic 4-spd,4,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,16,19,18,NA,NA, Japan
2003,toyota,Tacoma 4WD,Standard Pickup Trucks,2.7,Manual 5-spd,4,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,16,20,17,NA,NA, Japan
2003,toyota,Tacoma 4WD,Standard Pickup Trucks,3.4,Automatic 4-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,18,16,NA,NA, Japan
2003,toyota,Tacoma 4WD,Standard Pickup Trucks,3.4,Manual 5-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,18,16,NA,NA, Japan
2003,toyota,Tundra 4WD,Standard Pickup Trucks,3.4,Automatic 4-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,17,15,NA,NA, Japan
2003,toyota,Tundra 4WD,Standard Pickup Trucks,3.4,Manual 5-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,18,16,NA,NA, Japan
2003,toyota,Tundra 4WD,Standard Pickup Trucks,4.7,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,16,14,NA,NA, Japan
2003,chevrolet,Astro 2WD (cargo),Vans,4.3,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,21,17,NA,NA, United States
2003,chevrolet,Astro 2WD (cargo) Conversion,Vans,4.3,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,18,15,NA,NA, United States
2003,chevrolet,Astro AWD (cargo),Vans,4.3,Automatic 4-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,18,15,NA,NA, United States
2003,chevrolet,Astro AWD (cargo) Conversion,Vans,4.3,Automatic 4-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,16,14,NA,NA, United States
2003,chevrolet,Van 15/25 2WD Conversion,Vans,4.3,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,17,15,NA,NA, United States
2003,chevrolet,Van 15/25 2WD Conversion,Vans,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,17,14,NA,NA, United States
2003,chevrolet,Van 1500/2500 2WD,Vans,4.3,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,18,15,NA,NA, United States
2003,chevrolet,Van 1500/2500 2WD,Vans,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,17,14,NA,NA, United States
2003,chevrolet,Van 1500 AWD Conversion,Vans,5.3,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,16,13,NA,NA, United States
2003,chevrolet,Van 1500/2500 AWD,Vans,5.3,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,16,14,NA,NA, United States
2003,dodge,Ram Van 1500 2WD,Vans,3.9,Automatic 3-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,15,14,NA,NA, Italy/ United States
2003,dodge,Ram Van 1500 2WD,Vans,5.2,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,15,14,NA,NA, Italy/ United States
2003,dodge,Ram Van 1500 2WD,Vans,5.9,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,17,14,NA,NA, Italy/ United States
2003,dodge,Ram Van 2500 2WD,Vans,3.9,Automatic 3-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,13,13,NA,NA, Italy/ United States
2003,dodge,Ram Van 2500 2WD,Vans,5.2,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,15,14,NA,NA, Italy/ United States
2003,dodge,Ram Van 2500 2WD,Vans,5.9,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,11,17,13,NA,NA, Italy/ United States
2003,ford,E150 Econoline 2WD,Vans,4.2,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,17,15,NA,NA, United States
2003,ford,E150 Econoline 2WD,Vans,4.6,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,19,16,NA,NA, United States
2003,ford,E150 Econoline 2WD,Vans,5.4,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,15,13,NA,NA, United States
2003,ford,E250 Econoline 2WD,Vans,4.2,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,16,14,NA,NA, United States
2003,ford,E250 Econoline 2WD,Vans,4.6,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,17,14,NA,NA, United States
2003,ford,E250 Econoline 2WD,Vans,5.4,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,15,13,NA,NA, United States
2003,gmc,Savana 15/25 2WD Conversion (cargo),Vans,4.3,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,17,15,NA,NA, United States
2003,gmc,Savana 15/25 2WD Conversion (cargo),Vans,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,17,14,NA,NA, United States
2003,gmc,Savana 1500/2500 2WD (cargo),Vans,4.3,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,18,15,NA,NA, United States
2003,gmc,Savana 1500/2500 2WD (cargo),Vans,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,17,15,NA,NA, United States
2003,gmc,Savana 15/25 AWD Conversion (cargo),Vans,5.3,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,16,13,NA,NA, United States
2003,gmc,Savana 1500/2500 AWD (cargo),Vans,5.3,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,16,14,NA,NA, United States
2003,gmc,Safari 2WD (cargo),Vans,4.3,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,15,21,17,NA,NA, United States
2003,gmc,Safari 2WD Conversion (cargo),Vans,4.3,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,18,15,NA,NA, United States
2003,gmc,Safari AWD (cargo),Vans,4.3,Automatic 4-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,18,15,NA,NA, United States
2003,gmc,Safari AWD Conversion (cargo),Vans,4.3,Automatic 4-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,16,14,NA,NA, United States
2003,chevrolet,Astro 2WD (passenger),Vans,4.3,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,19,16,NA,NA, United States
2003,chevrolet,Astro AWD (passenger),Vans,4.3,Automatic 4-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,16,14,NA,NA, United States
2003,chevrolet,Express 1500/2500 2WD,Vans,4.3,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,18,15,NA,NA, United States
2003,chevrolet,Express 1500/2500 2WD,Vans,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,17,14,NA,NA, United States
2003,chevrolet,Express 1500 AWD,Vans,5.3,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,16,13,NA,NA, United States
2003,ford,E150 Club Wagon,Vans,4.2,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,16,14,NA,NA, United States
2003,ford,E150 Club Wagon,Vans,4.6,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,17,14,NA,NA, United States
2003,ford,E150 Club Wagon,Vans,5.4,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,16,14,NA,NA, United States
2003,gmc,Savana 1500/2500 2WD (Passenger),Vans,4.3,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,13,18,15,NA,NA, United States
2003,gmc,Savana 1500/2500 2WD (Passenger),Vans,5.3,Automatic 4-spd,8,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,17,14,NA,NA, United States
2003,gmc,Savana 1500 AWD (Passenger),Vans,5.3,Automatic 4-spd,8,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,16,13,NA,NA, United States
2003,gmc,Safari 2WD (Passenger),Vans,4.3,Automatic 4-spd,6,Rear-Wheel Drive,Regular,FALSE,FALSE,FALSE,14,19,16,NA,NA, United States
2003,gmc,Safari AWD (Passenger),Vans,4.3,Automatic 4-spd,6,4-Wheel or All-Wheel Drive,Regular,FALSE,FALSE,FALSE,12,16,14,NA,NA, United States
2003,volkswagen,Eurovan Camper,Minivans,2.8,Automatic 4-spd,6,Front-Wheel Drive,Premium,FALSE,FALSE,FALSE,14,18,16,NA,NA, Germany
2003,chevrolet,Venture FWD,Minivans,3.4,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,17,24,20,NA,NA, United States
2003,chrysler,Town and Country/Voyager/Grand Voy. 2WD,Minivans,2.4,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,25,21,NA,NA, Italy/ United States
2003,chrysler,Town and Country/Voyager/Grand Voy. 2WD,Minivans,3.8,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,16,23,19,NA,NA, Italy/ United States
2003,dodge,Caravan/Grand Caravan 2WD,Minivans,2.4,Automatic 4-spd,4,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,18,25,21,NA,NA, Italy/ United States
2003,dodge,Caravan/Grand Caravan 2WD,Minivans,3.8,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,16,23,19,NA,NA, Italy/ United States
2003,ford,Windstar FWD Cargo Van,Minivans,3.8,Automatic 4-spd,6,Front-Wheel Drive,Regular,FALSE,FALSE,FALSE,16,22,18,NA,NA, United States
